seq,wall_ts,mono_ts,can_id,is_extended,is_remote,is_error,is_local,direction,dlc,data_hex,interface
946,1786725796.660001,617468.075113205,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
947,1786725796.6615531,617468.076662496,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
948,1786725796.8834262,617468.298538747,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
949,1786725796.9334412,617468.348568497,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
950,1786725796.9840443,617468.399158247,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
951,1786725797.0334322,617468.448546205,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
952,1786725797.0833228,617468.498435872,854,0,0,0,0,BUS_RX,8,65150F00F0000000,can1
953,1786725797.1353753,617468.550488705,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
954,1786725797.1364043,617468.551510747,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
955,1786725797.1840868,617468.599196747,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
956,1786725797.2332091,617468.648321913,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
957,1786725797.283127,617468.698238538,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
958,1786725797.333143,617468.748254705,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
959,1786725797.3832293,617468.798342038,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
960,1786725797.3843875,617468.799500705,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
961,1786725797.4330692,617468.848181247,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
962,1786725797.4832106,617468.898323455,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
963,1786725797.6331985,617469.048310039,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
964,1786725797.6611466,617469.07625808,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
965,1786725797.662304,617469.077409664,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
966,1786725797.8831964,617469.298309539,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
967,1786725797.934425,617469.349536705,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
968,1786725797.9834037,617469.398517539,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
969,1786725798.0334034,617469.448511705,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
970,1786725798.0855997,617469.500711539,854,0,0,0,0,BUS_RX,8,66150F00F0000000,can1
971,1786725798.1334646,617469.548577247,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
972,1786725798.1420822,617469.557191705,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
973,1786725798.1832392,617469.598352247,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
974,1786725798.2333627,617469.648478789,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
975,1786725798.2852874,617469.700400456,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
976,1786725798.333293,617469.748406122,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
977,1786725798.3833613,617469.798473122,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
978,1786725798.384353,617469.799460789,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
979,1786725798.433111,617469.848224164,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
980,1786725798.4838703,617469.898982414,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
981,1786725798.633894,617470.049005372,1023,0,0,0,0,BUS_RX,8,630F9F0000000001,can1
982,1786725798.6613717,617470.076485247,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
983,1786725798.6626146,617470.077723331,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
984,1786725798.8832352,617470.298355456,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
985,1786725798.9333363,617470.348449539,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
986,1786725798.9926236,617470.407736581,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
987,1786725799.0353744,617470.450530664,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
988,1786725799.0831804,617470.498292414,854,0,0,0,0,BUS_RX,8,65150400F0000000,can1
989,1786725799.1331875,617470.548300164,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
990,1786725799.1345377,617470.549647581,1023,0,0,0,0,BUS_RX,8,630F9D0000000001,can1
991,1786725799.1853426,617470.600456039,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
992,1786725799.234455,617470.649568456,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
993,1786725799.2868984,617470.702009498,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
994,1786725799.333162,617470.748274289,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
995,1786725799.3831587,617470.798271664,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
996,1786725799.384167,617470.799273664,1023,0,0,0,0,BUS_RX,8,630F9E0000000001,can1
997,1786725799.4331722,617470.848286081,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
998,1786725799.4836566,617470.898769873,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
999,1786725799.6380231,617471.053135248,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1000,1786725799.6606188,617471.075731373,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1001,1786725799.6660714,617471.081180165,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1002,1786725799.883208,617471.298320623,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1003,1786725799.9334822,617471.348595956,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1004,1786725799.9833813,617471.398495373,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1005,1786725800.0362391,617471.451355623,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1006,1786725800.0885692,617471.503682081,854,0,0,0,0,BUS_RX,8,65150A00F0000000,can1
1007,1786725800.1334724,617471.548585456,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1008,1786725800.135416,617471.55052729,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1009,1786725800.1835127,617471.59864679,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1010,1786725800.2353141,617471.650427748,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1011,1786725800.283096,617471.698208456,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1012,1786725800.3331082,617471.748221665,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1013,1786725800.3873477,617471.802459832,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1014,1786725800.3883867,617471.803494457,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1015,1786725800.433467,617471.848579332,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1016,1786725800.4831982,617471.898310332,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1017,1786725800.633137,617472.048250165,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1018,1786725800.6611495,617472.07626354,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1019,1786725800.6622713,617472.077379123,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1020,1786725800.8854616,617472.30057379,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1021,1786725800.933385,617472.348512665,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1022,1786725800.9830272,617472.398134665,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1023,1786725801.035689,617472.450802665,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1024,1786725801.0830374,617472.498147999,854,0,0,0,0,BUS_RX,8,65150F00F0000000,can1
1025,1786725801.1331127,617472.54822504,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1026,1786725801.1353648,617472.550474415,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1027,1786725801.1833825,617472.598495124,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1028,1786725801.2332122,617472.648328624,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1029,1786725801.2831714,617472.698283874,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1030,1786725801.333227,617472.748339457,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1031,1786725801.3830314,617472.798143582,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1032,1786725801.384176,617472.799282165,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1033,1786725801.4329371,617472.848048957,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1034,1786725801.4829257,617472.898038249,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1035,1786725801.6329515,617473.048063832,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1036,1786725801.665614,617473.080724249,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1037,1786725801.6665518,617473.081657374,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1038,1786725801.8829162,617473.298028499,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1039,1786725801.9330237,617473.348135624,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1040,1786725801.9833686,617473.398483416,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1041,1786725802.0364227,617473.451535041,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1042,1786725802.0829268,617473.498039207,854,0,0,0,0,BUS_RX,8,66151000F0000000,can1
1043,1786725802.1329796,617473.548092291,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1044,1786725802.1339293,617473.549036374,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1045,1786725802.1829386,617473.598050332,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1046,1786725802.2329195,617473.648031582,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1047,1786725802.2829201,617473.698031874,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1048,1786725802.3356118,617473.750724582,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1049,1786725802.3829246,617473.798038166,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1050,1786725802.384016,617473.799123083,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1051,1786725802.4329374,617473.848048958,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1052,1786725802.4829025,617473.898014166,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1053,1786725802.6328938,617474.048005166,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1054,1786725802.6605392,617474.075670583,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1055,1786725802.662142,617474.077250999,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1056,1786725802.8830528,617474.298164958,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1057,1786725802.9405646,617474.355677458,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1058,1786725802.9854548,617474.400567708,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1059,1786725803.033078,617474.448190124,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1060,1786725803.0853994,617474.500512791,854,0,0,0,0,BUS_RX,8,66150D00F0000000,can1
1061,1786725803.1354883,617474.550601875,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1062,1786725803.1365345,617474.551640916,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1063,1786725803.1829667,617474.598078708,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1064,1786725803.2329514,617474.648063583,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1065,1786725803.285538,617474.700651166,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1066,1786725803.3331215,617474.748234333,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1067,1786725803.388306,617474.803418791,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1068,1786725803.3896275,617474.804736083,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1069,1786725803.4330993,617474.84821075,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1070,1786725803.4828439,617474.897955208,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1071,1786725803.6328993,617475.048011375,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1072,1786725803.660567,617475.075679958,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1073,1786725803.6616018,617475.076713291,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1074,1786725803.88308,617475.298192625,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1075,1786725803.9329333,617475.348045292,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1076,1786725803.982839,617475.397951292,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1077,1786725804.0328064,617475.447918792,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1078,1786725804.0827985,617475.497909958,854,0,0,0,0,BUS_RX,8,65150F00F0000000,can1
1079,1786725804.132866,617475.547979458,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1080,1786725804.133832,617475.548937417,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1081,1786725804.182801,617475.597913083,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1082,1786725804.2329285,617475.648041458,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1083,1786725804.2856145,617475.700727083,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1084,1786725804.33279,617475.747902042,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1085,1786725804.3831322,617475.79824575,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1086,1786725804.3844688,617475.799577375,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1087,1786725804.4327896,617475.847901292,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1088,1786725804.4828975,617475.898010875,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1089,1786725804.6353116,617476.050425042,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1090,1786725804.6619742,617476.077086334,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1091,1786725804.6631024,617476.078210375,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1092,1786725804.8834667,617476.298580375,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1093,1786725804.935331,617476.350443542,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1094,1786725804.9919713,617476.407093125,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1095,1786725805.0329545,617476.448066584,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1096,1786725805.083027,617476.498138459,854,0,0,0,0,BUS_RX,8,65150F00F0000000,can1
1097,1786725805.1381106,617476.553222375,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1098,1786725805.1394951,617476.554602042,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1099,1786725805.1852748,617476.600386792,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1100,1786725805.2352784,617476.650391334,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1101,1786725805.282999,617476.698111584,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1102,1786725805.3351028,617476.750216501,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1103,1786725805.3827837,617476.797895501,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1104,1786725805.3837488,617476.798853501,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1105,1786725805.4337618,617476.848874501,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1106,1786725805.483024,617476.898136751,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1107,1786725805.6353233,617477.050435126,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
1108,1786725805.6605155,617477.075628459,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1109,1786725805.6638215,617477.078930042,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1110,1786725805.8828146,617477.297927168,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1111,1786725805.9328122,617477.347924126,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1112,1786725805.982816,617477.397927751,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1113,1786725806.0335357,617477.448647709,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1114,1786725806.0846057,617477.499717751,854,0,0,0,0,BUS_RX,8,65150F00F0000000,can1
1115,1786725806.1329556,617477.548065001,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1116,1786725806.1343024,617477.549411418,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1117,1786725806.1829147,617477.598041709,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1118,1786725806.2330906,617477.648202334,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1119,1786725806.2828019,617477.697913626,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1120,1786725806.3327882,617477.747897459,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1121,1786725806.3832104,617477.798324709,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1122,1786725806.3845155,617477.799623209,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1123,1786725806.4338439,617477.848956043,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1124,1786725806.4828925,617477.898005584,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1125,1786725806.6329749,617478.048088501,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1126,1786725806.661959,617478.077071085,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1127,1786725806.6629703,617478.078078793,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1128,1786725806.883242,617478.29835446,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1129,1786725806.9340756,617478.349188751,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1130,1786725806.9834783,617478.39859296,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1131,1786725807.0354466,617478.45056096,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1132,1786725807.0854344,617478.500546085,854,0,0,0,0,BUS_RX,8,66150D00F0000000,can1
1133,1786725807.1334374,617478.54855071,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1134,1786725807.1345537,617478.549662626,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1135,1786725807.1827843,617478.597897001,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1136,1786725807.232912,617478.64804696,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1137,1786725807.2852361,617478.70034846,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1138,1786725807.3344038,617478.749515585,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1139,1786725807.3827453,617478.797856085,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1140,1786725807.3839355,617478.799043835,1023,0,0,0,0,BUS_RX,8,630F9E0000000001,can1
1141,1786725807.4329967,617478.848110377,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1142,1786725807.4888642,617478.903974335,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1143,1786725807.6332006,617479.048310585,1023,0,0,0,0,BUS_RX,8,630F9E0000000001,can1
1144,1786725807.6608589,617479.075970085,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1145,1786725807.6618342,617479.076941377,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1146,1786725807.8852603,617479.300372835,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1147,1786725807.9329493,617479.348060918,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1148,1786725807.9838026,617479.398915794,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1149,1786725808.0353723,617479.450484377,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1150,1786725808.08293,617479.498043085,854,0,0,0,0,BUS_RX,8,65150300F0000000,can1
1151,1786725808.1350958,617479.550216044,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1152,1786725808.1362557,617479.551362835,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1153,1786725808.1828048,617479.597916752,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1154,1786725808.2336457,617479.648757127,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1155,1786725808.282995,617479.69810771,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1156,1786725808.332705,617479.74781896,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1157,1786725808.3829393,617479.798052002,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1158,1786725808.384224,617479.799331127,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1159,1786725808.4325743,617479.847682127,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1160,1786725808.4827127,617479.89782421,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1161,1786725808.632596,617480.04770796,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1162,1786725808.660249,617480.075361085,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1163,1786725808.661854,617480.076961835,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1164,1786725808.8826845,617480.297796544,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
1165,1786725808.9340203,617480.349133044,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1166,1786725808.9829068,617480.398020211,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1167,1786725809.0328343,617480.447947502,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1168,1786725809.0827644,617480.497876377,854,0,0,0,0,BUS_RX,8,65150A00F0000000,can1
1169,1786725809.1332617,617480.548374377,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1170,1786725809.1342745,617480.549381044,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1171,1786725809.1829095,617480.598022252,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1172,1786725809.2383559,617480.653469086,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1173,1786725809.282565,617480.697677002,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1174,1786725809.3336046,617480.748716794,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1175,1786725809.3827546,617480.797880336,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1176,1786725809.3844912,617480.799601044,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1177,1786725809.4341083,617480.849220711,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1178,1786725809.4826279,617480.897741211,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1179,1786725809.6325734,617481.047685003,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1180,1786725809.6618752,617481.076988544,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1181,1786725809.6629806,617481.078087878,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1182,1786725809.8825805,617481.297693336,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1183,1786725809.9326546,617481.347766711,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1184,1786725809.9826078,617481.397720503,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1185,1786725810.0332978,617481.448409836,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1186,1786725810.083726,617481.49883892,854,0,0,0,0,BUS_RX,8,66150B00F0000000,can1
1187,1786725810.132619,617481.547731295,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1188,1786725810.1335795,617481.548684961,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1189,1786725810.1826215,617481.59773392,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1190,1786725810.2328858,617481.647999045,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1191,1786725810.282984,617481.698096336,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1192,1786725810.33658,617481.751690253,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1193,1786725810.385492,617481.800604045,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1194,1786725810.3866248,617481.801734003,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
